test group,converted,total ads,most ads day,most ads hour
0,False,0.033333,0,0.545455
0,False,0.083333,0,0.545455
0,False,0.033333,0,0.545455
0,False,0.2,0,0.681818
0,False,0.35,6,0.772727
0,False,0.316667,6,0.454545
0,False,0.083333,0,0.590909
0,False,0.366667,1,0.409091
0,False,0.183333,0,0.545455
0,False,0.166667,0,0.636364
0,False,0.266667,0,0.545455
0,False,0.016667,0,0.545455
0,False,0.15,0,0.545455
0,False,0.266667,0,0.590909
0,False,0.083333,0,0.545455
0,False,0.483333,0,0.545455
0,False,0.583333,0,0.454545
0,False,0.0,0,0.545455
0,False,0.083333,0,0.545455
0,False,0.0,0,0.545455
0,False,0.2,0,0.545455
0,False,0.233333,2,0.590909
0,True,0.1,0,0.772727
0,False,0.083333,0,0.545455
0,False,0.066667,0,0.590909
0,False,0.216667,0,0.636364
0,False,0.05,0,0.545455
0,False,0.233333,0,0.772727
0,False,0.483333,0,0.590909
0,False,0.233333,2,0.727273
0,False,0.2,0,0.045455
0,False,0.05,0,0.545455
0,False,0.233333,0,0.681818
0,False,0.033333,0,0.545455
0,False,0.033333,0,0.545455
0,False,0.016667,0,0.545455
0,False,0.016667,0,0.545455
0,False,0.05,0,0.590909
0,False,0.833333,2,0.545455
0,False,0.233333,0,0.545455
0,False,0.2,0,0.818182
0,False,0.416667,6,0.318182
0,False,0.0,0,0.545455
0,False,0.283333,3,0.636364
0,False,0.083333,0,0.545455
0,False,0.133333,0,0.590909
0,False,0.316667,3,0.5
0,False,0.516667,2,0.727273
0,False,0.083333,0,0.5
0,False,0.7,0,0.363636
0,False,0.283333,0,0.545455
0,False,0.233333,0,0.545455
0,False,0.183333,0,0.545455
0,False,0.083333,0,1.0
0,False,0.25,0,0.590909
0,False,0.116667,0,0.545455
0,False,0.233333,0,0.636364
0,False,0.033333,0,0.545455
0,False,0.033333,0,0.545455
0,False,0.066667,0,0.545455
0,False,0.0,0,0.545455
0,False,0.233333,0,0.590909
0,False,0.266667,0,0.954545
0,False,0.366667,0,0.727273
0,False,0.016667,0,0.545455
0,False,0.033333,0,0.545455
0,False,0.033333,0,0.545455
0,False,0.016667,0,0.545455
0,False,0.066667,3,0.772727
0,False,0.066667,0,0.545455
0,False,0.266667,0,0.818182
0,False,0.016667,0,0.545455
0,False,0.016667,0,0.954545
0,False,0.166667,0,0.590909
0,False,0.35,0,0.590909
0,False,0.3,0,0.681818
0,False,0.166667,0,0.636364
0,False,0.05,0,0.590909
0,False,0.033333,0,0.590909
0,False,0.016667,0,0.590909
0,False,0.233333,0,0.590909
0,False,0.066667,0,0.590909
0,False,0.0,0,0.590909
0,True,0.483333,3,0.590909
0,False,0.233333,0,0.590909
0,False,0.116667,0,0.590909
0,False,0.15,0,0.590909
0,False,0.266667,0,0.590909
0,False,0.0,0,0.590909
0,False,0.333333,0,0.590909
0,False,0.216667,0,0.590909
0,False,0.016667,0,0.590909
0,False,0.0,0,0.590909
0,False,0.25,0,0.363636
0,False,0.016667,0,0.590909
0,False,0.516667,0,0.590909
0,False,0.25,0,0.681818
0,False,0.283333,0,0.590909
0,False,0.216667,0,0.590909
0,False,0.2,0,0.590909
0,False,0.233333,0,0.590909
0,False,0.933333,2,0.409091
0,False,0.0,0,0.590909
0,False,0.233333,2,0.636364
0,False,0.216667,0,0.863636
0,False,0.016667,0,0.590909
0,False,0.0,0,0.590909
0,False,0.083333,0,0.590909
0,False,0.05,0,0.590909
0,False,0.1,0,0.590909
0,False,0.066667,0,0.590909
0,False,0.233333,0,0.590909
0,False,0.25,0,0.590909
0,False,0.166667,0,0.590909
0,False,0.216667,0,0.590909
0,False,0.083333,0,0.590909
0,False,0.133333,0,0.590909
0,False,0.233333,0,0.681818
0,False,0.1,0,0.590909
0,False,0.133333,0,0.590909
0,False,0.25,0,0.909091
0,False,0.233333,0,0.590909
0,False,0.316667,3,0.590909
0,False,0.016667,0,0.590909
0,False,0.116667,0,0.590909
0,False,0.116667,0,0.590909
0,False,0.0,0,0.590909
0,False,0.033333,2,0.454545
0,False,0.1,0,0.590909
0,False,0.1,0,0.590909
0,False,0.033333,0,0.590909
0,False,0.016667,0,0.590909
0,False,0.266667,0,0.318182
0,False,0.283333,0,0.590909
0,False,0.033333,0,0.590909
0,False,0.0,0,0.590909
0,False,0.233333,0,0.590909
0,False,0.066667,0,0.909091
0,False,0.283333,2,0.545455
0,False,0.2,5,0.363636
0,False,0.283333,0,0.772727
0,False,0.7,3,0.318182
0,False,0.1,0,0.590909
0,False,0.0,0,0.590909
0,False,0.033333,1,0.318182
0,False,0.016667,0,0.590909
0,False,0.283333,0,0.636364
0,False,0.05,0,0.863636
0,False,0.066667,0,0.590909
0,False,0.366667,1,0.545455
0,False,0.0,0,0.590909
0,False,0.233333,0,0.909091
0,False,0.266667,0,0.590909
0,False,0.016667,0,0.590909
0,False,0.283333,3,0.590909
0,False,0.233333,0,0.636364
0,False,0.266667,0,0.590909
0,False,0.033333,0,0.590909
0,False,0.233333,2,0.409091
0,False,0.316667,0,0.590909
0,False,0.35,0,0.590909
0,False,0.066667,0,0.590909
0,False,0.166667,0,0.954545
0,False,0.216667,0,0.863636
0,False,0.25,0,0.590909
0,False,0.133333,0,0.590909
0,False,0.216667,3,0.318182
0,False,0.25,2,0.545455
0,False,0.266667,0,0.590909
0,False,0.266667,0,0.590909
0,False,0.3,0,0.590909
0,False,0.0,0,0.590909
0,False,0.25,0,0.590909
0,False,0.25,3,0.318182
0,False,0.016667,0,0.590909
0,False,0.0,0,0.590909
0,False,0.066667,0,0.590909
0,False,0.283333,0,0.590909
0,False,0.0,0,0.590909
0,False,0.2,1,0.954545
0,False,0.45,0,0.954545
0,False,0.116667,0,0.590909
0,False,0.266667,0,0.590909
0,False,0.033333,0,0.590909
0,False,0.15,0,0.590909
0,False,0.5,1,0.909091
0,False,0.783333,0,0.590909
0,False,0.233333,2,0.772727
0,False,0.0,0,0.590909
0,False,0.066667,0,0.590909
0,False,0.233333,0,0.590909
0,False,0.233333,0,0.636364
0,False,0.483333,4,0.0
0,False,0.233333,0,0.681818
0,False,0.1,0,0.590909
0,False,0.25,1,0.818182
0,False,0.1,4,0.363636
0,False,0.116667,3,0.772727
0,False,0.016667,6,0.590909
0,False,0.1,0,0.590909
0,False,0.0,0,0.590909
0,False,0.233333,3,0.590909
0,False,0.283333,5,0.227273
0,False,0.016667,0,0.590909
0,False,0.0,0,0.590909
0,False,0.0,0,0.590909
0,False,0.033333,0,0.590909
0,False,0.066667,0,0.590909
0,False,0.016667,0,0.590909
0,False,0.016667,0,0.590909
0,False,0.016667,0,0.590909
0,False,0.05,0,0.590909
0,False,0.0,0,0.590909
0,False,0.066667,0,0.590909
0,False,0.0,0,0.590909
0,False,0.183333,0,0.590909
0,False,0.316667,0,0.590909
0,False,0.183333,0,0.636364
0,False,0.066667,0,0.590909
0,False,0.283333,0,0.636364
0,False,0.05,0,0.590909
0,False,0.05,0,0.590909
0,False,0.0,0,0.590909
0,False,0.0,0,0.590909
0,False,0.0,0,0.590909
0,False,0.0,0,0.590909
0,False,0.133333,0,0.590909
0,False,0.333333,0,0.590909
0,False,0.0,0,0.590909
0,False,0.033333,0,0.636364
0,False,0.05,0,0.772727
0,False,0.066667,5,0.954545
0,False,0.666667,5,0.863636
0,False,0.016667,0,0.590909
0,False,0.066667,0,0.590909
0,False,0.483333,4,0.636364
0,False,0.3,0,0.590909
0,False,0.066667,0,0.590909
0,False,0.216667,0,0.681818
0,False,0.05,0,0.590909
0,False,0.0,0,0.590909
0,False,0.033333,0,0.590909
0,False,0.15,0,0.590909
0,False,0.016667,0,0.590909
0,False,0.516667,0,0.772727
0,False,0.383333,1,0.636364
0,False,0.466667,3,0.5
0,False,0.25,0,0.590909
0,False,0.0,0,0.590909
0,False,0.25,0,0.681818
0,False,0.35,0,0.590909
0,False,0.066667,0,0.590909
0,False,0.016667,0,0.590909
0,False,0.083333,0,0.590909
0,False,0.233333,2,0.590909
0,False,0.166667,0,0.636364
0,True,0.75,2,0.909091
0,False,0.033333,0,0.590909
0,False,0.266667,0,0.590909
0,False,0.033333,0,0.590909
0,False,0.483333,4,1.0
0,False,0.0,0,0.590909
0,False,0.0,0,0.590909
0,False,0.166667,0,0.636364
0,False,0.183333,2,0.590909
0,False,0.233333,0,0.636364
0,False,0.25,0,0.681818
0,False,0.35,3,0.318182
0,False,0.25,0,0.636364
0,False,0.133333,0,0.590909
0,False,0.233333,0,0.227273
0,False,0.066667,0,0.590909
0,False,0.0,0,0.590909
0,False,0.25,3,0.590909
0,False,0.366667,0,0.772727
0,False,0.216667,0,0.590909
0,False,0.066667,0,0.590909
0,False,0.233333,0,0.590909
0,False,0.133333,0,0.590909
0,False,0.066667,0,1.0
0,False,0.316667,5,0.545455
0,False,0.233333,0,0.636364
0,False,0.316667,1,0.5
0,False,0.366667,0,0.590909
0,False,0.233333,0,0.590909
0,False,0.183333,0,0.590909
0,False,0.033333,0,0.590909
0,False,0.066667,0,0.590909
0,False,0.0,0,0.590909
0,False,0.1,0,0.590909
0,False,0.033333,0,0.590909
0,False,0.266667,0,0.590909
0,False,0.0,0,0.590909
0,False,0.0,0,0.590909
0,False,0.166667,2,0.863636
0,False,0.266667,0,0.636364
0,False,0.2,0,0.681818
0,False,0.183333,0,0.636364
0,False,0.233333,2,0.5
0,False,0.433333,0,0.681818
0,False,0.333333,0,0.863636
0,False,0.066667,0,0.909091
0,False,0.0,0,0.590909
0,False,0.15,3,0.318182
0,False,0.033333,0,0.590909
0,False,0.233333,0,0.727273
0,False,0.033333,0,0.590909
0,False,0.266667,0,0.636364
0,False,0.15,0,0.863636
0,False,0.133333,0,0.590909
0,False,0.0,0,0.590909
0,False,0.033333,0,0.590909
0,False,0.083333,0,0.636364
0,False,0.0,0,0.590909
0,False,0.1,0,0.636364
0,False,0.05,0,0.590909
0,False,0.0,0,0.590909
0,False,0.0,0,0.636364
0,False,0.066667,0,0.636364
0,False,0.116667,2,0.636364
0,False,0.066667,0,0.681818
0,False,0.05,2,0.954545
0,False,0.283333,2,0.409091
0,False,0.216667,3,0.363636
0,False,0.366667,0,0.636364
0,False,0.0,0,0.636364
0,False,0.2,0,0.636364
0,False,0.0,0,0.636364
0,False,0.233333,0,0.954545
0,False,0.116667,0,0.636364
0,False,0.2,3,0.636364
0,False,0.35,3,0.5
0,False,0.25,3,0.318182
0,False,0.0,0,0.636364
0,False,0.1,0,0.636364
0,False,0.1,0,0.636364
0,False,0.05,0,0.636364
0,False,0.033333,0,0.727273
0,False,0.25,0,0.636364
0,False,0.033333,0,0.636364
0,False,0.033333,0,0.636364
0,False,0.066667,0,0.636364
0,False,0.233333,0,0.636364
0,False,0.0,0,0.636364
0,False,0.016667,0,0.636364
0,False,0.266667,2,0.681818
0,False,0.0,0,0.636364
0,False,0.0,0,0.636364
0,False,0.116667,0,0.636364
0,False,0.083333,4,0.772727
0,False,0.233333,0,0.636364
0,False,0.083333,3,0.636364
0,False,0.1,0,0.636364
0,False,0.066667,0,0.636364
0,False,0.05,0,0.636364
0,False,0.7,0,0.636364
0,False,0.15,2,0.409091
0,False,0.3,0,0.636364
0,False,0.0,0,0.636364
0,False,0.066667,0,0.636364
0,False,0.066667,0,0.636364
0,False,0.083333,0,0.681818
0,False,0.216667,0,0.636364
0,False,0.25,0,0.636364
0,False,0.233333,0,0.636364
0,False,0.016667,0,0.636364
0,False,0.516667,0,0.636364
0,False,0.483333,5,0.909091
0,False,0.166667,0,0.636364
0,False,0.233333,0,0.636364
0,False,0.0,0,0.636364
0,False,0.0,0,0.636364
0,False,0.033333,0,0.636364
0,False,0.283333,4,0.863636
0,False,0.6,0,0.636364
0,False,0.016667,0,0.636364
0,False,0.3,0,0.636364
0,False,0.016667,0,0.636364
0,False,0.033333,0,0.545455
0,False,0.266667,0,0.636364
0,False,0.55,3,1.0
0,False,0.566667,0,0.636364
0,False,0.016667,0,0.636364
0,False,0.05,0,0.636364
0,False,0.0,0,0.636364
0,False,0.066667,0,0.636364
0,False,0.3,0,0.636364
0,False,0.416667,2,0.545455
0,False,0.3,0,0.636364
0,False,0.25,0,0.727273
0,False,0.033333,0,0.636364
0,False,0.283333,2,0.5
0,False,0.5,3,0.545455
0,False,0.05,0,0.636364
0,False,0.05,0,0.636364
0,False,0.033333,6,0.545455
0,False,0.183333,0,0.636364
0,False,0.066667,0,0.636364
0,False,0.25,0,0.636364
0,False,0.216667,0,0.545455
0,False,0.0,0,0.636364
0,False,0.283333,0,0.636364
0,False,0.25,0,0.636364
0,False,0.616667,0,0.681818
0,False,0.083333,0,0.636364
0,False,0.083333,0,0.636364
0,False,0.233333,4,1.0
0,False,0.266667,0,0.863636
0,False,0.233333,0,0.909091
0,False,0.35,0,0.636364
0,False,0.233333,0,0.727273
0,False,0.016667,0,0.636364
0,False,0.266667,0,0.681818
0,False,0.316667,3,0.772727
0,False,0.116667,0,0.636364
0,False,0.233333,0,0.636364
0,False,0.25,0,0.636364
0,False,0.566667,6,0.636364
0,False,0.25,0,0.636364
0,False,0.233333,0,0.636364
0,False,0.1,0,0.636364
0,False,0.016667,0,0.636364
0,False,0.066667,0,0.954545
0,False,0.016667,0,0.636364
0,False,0.116667,0,0.636364
0,False,0.066667,2,0.818182
0,False,0.266667,2,0.5
0,False,0.283333,2,0.681818
0,False,0.233333,0,0.636364
0,False,0.016667,0,0.636364
0,False,0.233333,0,0.636364
0,False,0.2,0,0.636364
0,False,0.266667,0,0.863636
0,False,0.05,0,0.636364
0,False,0.333333,0,0.636364
0,False,0.233333,0,0.636364
0,False,0.25,0,0.909091
0,False,0.233333,0,0.636364
0,False,0.233333,0,0.636364
0,False,0.166667,0,0.636364
0,False,0.766667,3,0.954545
0,False,0.233333,0,0.636364
0,False,0.45,0,0.863636
0,False,0.066667,5,0.636364
0,False,0.4,2,0.545455
0,False,0.233333,0,0.636364
0,False,0.15,0,0.636364
0,False,0.1,2,1.0
0,False,0.183333,3,0.363636
0,False,0.0,0,0.636364
0,False,0.133333,0,0.636364
0,False,0.1,0,0.681818
0,False,0.033333,0,0.636364
0,False,0.0,0,0.636364
0,False,0.116667,6,0.954545
0,False,0.233333,2,0.727273
0,False,0.033333,0,0.636364
0,False,0.033333,0,0.272727
0,False,0.0,0,0.636364
0,False,0.316667,2,0.454545
0,False,0.583333,1,0.5
0,False,0.216667,0,0.772727
0,False,0.333333,0,0.818182
0,False,0.133333,2,0.727273
0,False,0.066667,0,0.636364
0,False,0.233333,0,0.636364
0,False,0.233333,0,0.681818
0,False,0.05,4,0.636364
0,False,0.083333,0,0.681818
0,False,0.1,0,0.636364
0,False,0.233333,0,0.681818
0,False,0.433333,0,0.636364
0,False,0.233333,0,0.818182
0,False,0.016667,0,0.636364
0,False,0.266667,3,0.545455
0,False,0.35,3,0.636364
0,False,0.1,0,0.636364
0,False,0.233333,0,0.954545
0,False,0.3,0,0.636364
0,False,0.333333,0,0.636364
0,False,0.083333,0,0.636364
0,False,0.1,0,0.636364
0,False,0.05,0,0.636364
0,False,0.116667,0,0.636364
0,False,0.066667,3,0.954545
0,False,0.55,0,0.863636
0,False,0.066667,3,0.590909
0,False,0.0,0,0.636364
0,False,0.033333,2,1.0
0,False,0.133333,0,0.636364
0,False,0.066667,0,0.636364
0,False,0.116667,5,0.909091
0,False,0.333333,0,0.909091
0,False,0.616667,0,0.045455
0,False,0.033333,0,0.454545
0,False,0.516667,1,0.590909
0,False,0.233333,0,0.772727
0,False,0.283333,0,0.636364
0,False,0.233333,0,0.636364
0,False,0.116667,0,0.636364
0,False,0.016667,0,0.636364
0,False,0.233333,0,1.0
0,False,0.533333,0,0.818182
0,False,0.0,0,0.636364
0,False,0.0,0,0.636364
0,False,0.233333,0,0.681818
0,False,0.016667,0,0.636364
0,False,0.05,0,0.636364
0,False,0.033333,0,0.636364
0,False,0.2,0,0.681818
0,False,0.3,0,0.681818
0,False,0.4,0,0.045455
0,False,0.25,0,0.636364
0,False,0.033333,0,0.636364
0,False,0.266667,0,0.636364
0,False,0.05,0,0.636364
0,False,0.283333,0,0.636364
0,False,0.166667,5,0.909091
0,False,0.0,0,0.636364
0,False,0.25,0,0.636364
0,False,0.0,0,0.636364
0,False,0.083333,0,0.636364
0,False,0.05,0,0.636364
0,False,0.0,0,0.636364
0,False,0.116667,3,0.545455
0,False,0.416667,2,0.363636
0,False,0.0,0,0.636364
0,False,0.133333,0,0.636364
0,False,0.1,0,0.636364
0,False,0.316667,5,0.909091
0,False,0.066667,0,0.636364
0,False,0.033333,4,0.181818
0,False,0.2,0,0.681818
0,False,0.233333,0,0.681818
0,False,0.283333,0,0.681818
0,False,0.4,2,0.636364
0,False,0.233333,0,0.681818
0,False,0.333333,0,0.909091
0,False,0.05,0,0.681818
0,False,0.133333,0,0.681818
0,False,0.05,0,0.681818
0,False,0.083333,0,1.0
0,False,0.016667,0,0.681818
0,False,0.166667,0,0.681818
0,False,0.233333,0,0.681818
0,False,0.066667,1,0.772727
0,False,0.3,0,0.681818
0,False,0.3,0,0.727273
0,False,0.25,0,0.954545
0,False,0.283333,0,0.863636
0,False,0.066667,0,0.681818
0,False,0.066667,0,0.681818
0,False,0.2,0,0.681818
0,False,0.0,0,0.681818
0,False,0.233333,0,0.681818
0,False,0.0,0,0.681818
0,False,0.0,0,0.681818
0,False,0.166667,0,0.681818
0,False,0.0,0,0.681818
0,False,0.25,3,0.409091
0,False,0.266667,0,0.727273
0,False,0.216667,0,0.681818
0,False,0.35,0,0.681818
0,False,0.033333,0,0.681818
0,False,0.0,0,0.681818
0,False,0.25,0,0.681818
0,False,0.45,2,0.681818
0,False,0.2,0,0.681818
0,False,0.066667,0,0.681818
0,False,0.033333,0,0.454545
0,False,0.35,0,0.681818
0,False,0.0,0,0.681818
0,False,0.383333,3,1.0
0,False,0.0,0,0.681818
0,False,0.566667,5,0.772727
0,False,0.0,0,0.681818
0,False,0.0,0,0.681818
0,False,0.316667,0,0.954545
0,False,0.0,0,0.681818
0,False,0.066667,0,0.681818
0,False,0.0,0,0.681818
0,False,0.066667,0,0.681818
0,False,0.083333,0,0.681818
0,False,0.233333,0,0.681818
0,False,0.716667,0,0.681818
0,False,0.233333,0,0.863636
0,False,0.0,0,0.681818
0,False,0.0,0,0.681818
0,False,0.366667,2,0.681818
0,False,0.216667,0,0.681818
0,False,0.05,5,0.681818
0,False,0.116667,2,0.545455
0,False,0.283333,0,0.681818
0,False,0.166667,0,0.681818
0,False,0.233333,0,0.681818
0,False,0.1,0,0.681818
0,False,0.066667,0,0.681818
0,False,0.183333,0,0.681818
0,False,0.133333,0,0.681818
0,False,0.116667,0,0.727273
0,False,0.016667,2,0.681818
0,False,0.233333,0,0.681818
0,False,0.116667,3,0.818182
0,False,0.166667,0,0.681818
0,False,0.133333,0,0.818182
0,False,0.0,0,0.681818
0,False,0.15,0,0.681818
0,False,0.1,0,0.681818
0,False,0.033333,0,0.681818
0,False,0.2,0,0.772727
0,False,0.566667,0,0.681818
0,False,0.033333,3,0.590909
0,False,0.0,0,0.681818
0,False,0.066667,0,0.681818
0,False,1.0,5,0.5
0,False,0.2,0,0.954545
0,False,0.516667,0,0.5
0,False,0.05,0,0.681818
0,False,0.0,0,0.681818
0,False,0.016667,0,0.681818
0,False,0.266667,0,0.681818
0,False,0.4,0,0.681818
0,False,0.0,0,0.681818
0,False,0.283333,0,0.727273
0,False,0.383333,2,0.681818
0,False,0.1,0,0.818182
0,False,0.033333,0,0.909091
0,False,0.083333,0,0.681818
0,False,0.266667,0,0.681818
0,False,0.116667,0,0.681818
0,False,0.366667,0,0.681818
0,False,0.2,0,0.636364
0,False,0.1,0,0.681818
0,False,0.016667,0,0.681818
0,False,0.316667,0,0.681818
0,False,0.0,0,0.681818
0,False,0.116667,0,0.727273
0,False,0.45,0,1.0
0,False,0.233333,0,0.681818
0,False,0.0,0,0.681818
0,False,0.35,3,0.772727
0,False,0.083333,0,0.681818
0,False,0.266667,0,0.681818
0,False,0.116667,0,0.681818
0,False,0.15,0,0.681818
0,False,0.233333,0,0.681818
0,False,0.483333,0,0.454545
0,False,0.0,0,0.681818
0,False,0.0,0,0.681818
0,False,0.916667,3,0.636364
0,False,0.1,0,0.681818
0,False,0.066667,0,0.681818
0,False,0.05,3,0.681818
0,False,0.266667,0,0.772727
0,False,0.283333,0,0.681818
0,False,0.033333,0,0.409091
0,False,0.233333,0,0.681818
0,False,0.083333,0,0.681818
0,False,0.066667,0,0.681818
0,False,0.2,0,1.0
0,False,0.8,5,0.0
0,False,0.033333,0,0.681818
0,False,0.166667,3,0.681818
0,False,0.2,0,0.681818
0,False,0.25,0,0.818182
0,False,0.066667,0,0.681818
0,False,0.283333,0,0.681818
0,False,0.55,0,1.0
0,False,0.0,0,0.681818
0,False,0.033333,0,0.681818
0,False,0.0,0,0.681818
0,False,0.166667,0,0.681818
0,False,0.25,0,0.681818
0,False,0.233333,0,0.681818
0,False,0.4,0,0.681818
0,False,0.233333,2,0.409091
0,False,0.25,0,0.681818
0,False,0.35,2,0.409091
0,False,0.433333,0,0.681818
0,False,0.033333,1,0.045455
0,False,0.3,0,0.727273
0,False,0.516667,6,0.727273
0,False,0.066667,0,0.681818
0,False,0.0,0,0.681818
0,False,0.233333,0,1.0
0,False,0.033333,0,0.681818
0,False,0.0,0,0.681818
0,False,0.566667,0,0.681818
0,False,0.65,2,0.681818
0,False,0.216667,0,0.681818
0,False,0.066667,0,0.681818
0,False,0.266667,0,0.727273
0,False,0.216667,3,0.545455
0,False,0.083333,0,0.681818
0,False,0.066667,0,0.772727
0,False,0.183333,0,0.772727
0,False,0.033333,4,0.681818
0,False,0.233333,5,0.409091
0,False,0.316667,0,0.954545
0,False,0.0,0,0.681818
0,False,0.266667,0,0.772727
0,False,0.083333,0,0.727273
0,False,0.266667,0,0.727273
0,False,0.0,0,0.681818
0,False,0.1,0,0.681818
0,False,0.25,0,0.727273
0,False,0.283333,0,0.681818
0,False,0.05,0,0.681818
0,False,0.3,0,0.863636
0,False,0.233333,0,0.727273
0,False,0.083333,0,0.727273
0,False,0.266667,0,0.681818
0,False,0.133333,0,0.954545
0,False,0.05,0,0.681818
0,False,0.2,3,0.409091
0,False,0.0,0,0.681818
0,False,0.016667,3,0.681818
0,False,0.0,0,0.681818
0,False,0.033333,0,0.727273
0,False,0.083333,0,0.681818
0,False,0.116667,0,0.681818
0,False,0.05,0,0.772727
0,False,0.266667,3,0.727273
0,False,0.25,0,0.727273
0,False,0.25,6,0.772727
0,False,0.033333,0,0.681818
0,False,0.516667,0,0.363636
0,False,0.133333,0,0.727273
0,False,0.35,0,0.727273
0,False,0.05,0,0.590909
0,False,0.25,0,0.727273
0,False,0.2,3,0.454545
0,False,0.083333,2,0.681818
0,False,0.016667,0,0.727273
0,False,0.266667,0,0.727273
0,False,0.783333,2,0.727273
0,False,0.233333,0,0.727273
0,False,0.0,0,0.727273
0,False,0.233333,0,0.727273
0,False,0.083333,0,0.727273
0,False,0.366667,0,0.727273
0,False,0.283333,0,0.727273
0,False,0.116667,2,0.727273
0,False,0.05,0,0.727273
0,False,0.016667,0,0.727273
0,False,0.516667,3,0.590909
0,False,0.05,0,0.727273
0,False,0.35,0,0.863636
0,False,0.55,2,0.363636
0,False,0.383333,1,0.727273
0,False,0.266667,2,0.454545
0,False,0.233333,0,0.727273
0,False,0.266667,0,0.727273
0,False,0.033333,0,0.727273
0,False,0.1,0,0.727273
0,False,0.133333,0,0.727273
0,False,0.0,0,0.727273
0,False,0.233333,2,0.681818
0,False,0.25,0,0.727273
0,False,0.2,0,0.727273
0,False,0.033333,0,0.5
0,False,0.033333,0,0.772727
0,False,0.083333,2,0.454545
0,False,0.016667,0,0.727273
0,False,0.233333,0,0.727273
0,False,0.6,0,0.863636
0,False,0.016667,3,0.727273
0,False,0.116667,2,0.727273
0,False,0.033333,0,0.727273
0,False,0.05,0,0.727273
0,False,0.166667,3,0.409091
0,False,0.45,0,0.818182
0,False,0.233333,0,0.727273
0,False,0.366667,0,0.681818
0,False,0.233333,0,0.772727
0,False,0.166667,0,0.727273
0,False,0.0,0,0.727273
0,False,0.016667,0,0.727273
0,False,0.316667,5,0.0
0,False,0.016667,0,0.727273
0,False,0.2,0,0.727273
0,False,0.1,0,0.681818
0,False,0.233333,0,0.727273
0,False,0.116667,0,0.727273
0,False,0.016667,0,0.727273
0,False,0.35,0,0.727273
0,False,0.0,0,0.727273
0,False,0.0,0,0.727273
0,False,0.016667,0,0.727273
0,False,0.133333,0,0.727273
0,False,0.083333,1,0.772727
0,False,0.35,0,0.727273
0,False,0.233333,0,0.727273
0,False,0.05,3,0.5
0,False,0.233333,0,0.727273
0,False,0.3,0,0.727273
0,False,0.066667,0,0.863636
0,False,0.316667,1,1.0
0,False,0.05,0,0.727273
0,False,0.233333,2,0.363636
0,False,0.216667,0,0.863636
0,False,0.133333,0,0.727273
0,False,0.216667,0,0.727273
0,False,0.616667,5,0.0
0,False,0.066667,0,0.727273
0,False,0.433333,6,0.409091
0,False,0.233333,0,0.727273
0,False,0.1,5,0.863636
0,False,0.0,0,0.727273
0,False,0.25,0,0.727273
0,False,0.266667,0,0.727273
0,False,0.083333,3,0.454545
0,False,0.233333,0,0.727273
0,False,0.083333,0,0.727273
0,False,0.066667,0,0.727273
0,False,0.2,0,0.727273
0,False,0.25,0,0.818182
0,False,0.283333,0,1.0
0,False,0.183333,0,0.954545
0,False,0.033333,0,0.727273
0,False,0.05,0,0.727273
0,False,0.016667,0,0.727273
0,False,0.05,0,0.727273
0,False,0.066667,0,0.727273
0,False,0.233333,0,0.727273
0,False,0.016667,0,0.727273
0,False,0.066667,0,0.727273
0,False,0.0,0,0.727273
0,False,0.9,4,0.727273
0,False,0.05,0,0.727273
0,False,0.05,0,0.727273
0,False,0.25,0,0.727273
0,False,1.0,3,0.727273
0,False,0.283333,2,0.863636
0,False,0.1,0,0.727273
0,False,0.05,2,0.727273
0,False,0.0,0,0.727273
0,False,0.6,0,0.727273
0,False,0.15,2,0.727273
0,False,0.25,0,0.727273
0,False,0.1,0,0.727273
0,False,0.733333,4,0.636364
0,False,0.033333,0,0.727273
0,False,0.083333,0,0.727273
0,False,0.033333,4,0.954545
0,False,0.1,2,0.954545
0,False,0.133333,0,0.727273
0,False,0.233333,0,0.727273
0,False,0.016667,0,0.727273
0,False,0.4,3,0.409091
0,False,0.266667,2,0.818182
0,True,0.216667,0,0.727273
0,False,0.2,2,0.045455
0,False,0.233333,0,0.727273
0,False,0.133333,0,0.954545
0,False,0.583333,3,0.954545
0,False,0.266667,0,0.909091
0,False,0.133333,0,0.727273
0,False,0.133333,0,1.0
0,False,0.35,2,1.0
0,False,0.033333,1,0.727273
0,False,0.0,0,0.727273
0,False,0.216667,0,0.863636
0,False,0.05,1,0.772727
0,False,0.033333,0,0.909091
0,False,0.2,3,0.681818
0,False,0.05,0,0.727273
0,False,0.216667,0,0.727273
0,True,0.233333,0,0.772727
0,False,0.266667,0,0.727273
0,False,0.033333,2,0.545455
0,False,0.033333,0,0.727273
0,False,0.016667,0,0.727273
0,False,0.266667,0,0.727273
0,False,0.133333,0,0.727273
0,False,0.2,0,0.727273
0,False,0.283333,3,0.909091
0,False,0.05,0,0.727273
0,False,0.016667,0,0.727273
0,False,0.083333,0,0.727273
0,False,0.05,0,0.727273
0,False,0.1,0,0.454545
0,False,0.216667,0,0.727273
0,False,0.25,0,0.772727
0,False,0.233333,0,0.727273
0,False,0.15,0,0.727273
0,False,0.266667,2,0.409091
0,False,0.033333,0,0.727273
0,False,0.05,0,0.863636
0,False,0.233333,0,0.727273
0,False,0.233333,3,0.636364
0,False,0.216667,0,0.818182
0,False,0.016667,0,0.727273
0,False,0.166667,0,0.772727
0,False,0.083333,2,0.727273
0,False,0.933333,3,0.772727
