Area,City,Restaurant Price,Avg Rating,Total Rating,Food Item,Food Type,Delivery Time,Review
2,3,1000,5.0,923,5,4,0,23
5,3,900,4.7,5070,16,2,1,1
2,7,800,3.0,7480,13,5,2,18
4,6,600,4.0,8949,39,5,2,9
0,0,900,4.0,8972,17,0,0,21
4,3,700,4.0,4891,24,5,0,21
5,2,700,5.0,6350,5,0,1,22
0,6,800,3.5,8918,4,0,0,2
6,2,200,4.5,7413,12,0,2,8
4,0,300,5.0,3214,17,2,0,5
6,4,500,4.7,5677,1,1,0,6
5,2,900,3.0,8900,28,5,0,4
0,2,600,4.7,4405,8,3,1,15
4,0,900,4.2,607,40,3,0,2
6,5,600,3.5,814,28,4,1,14
1,6,1000,5.0,3894,9,4,1,24
0,3,400,4.5,8820,12,3,3,21
1,4,900,3.5,4110,40,0,0,2
3,1,900,3.5,7215,3,3,0,4
5,5,100,5.0,2115,9,5,1,7
1,0,300,5.0,5378,1,2,3,18
5,4,700,3.0,8869,8,0,0,11
0,5,900,5.0,2971,7,1,3,1
3,5,1000,4.0,5938,11,5,3,7
0,7,800,4.0,6435,20,0,2,6
1,7,900,4.7,1529,7,4,0,25
3,0,800,4.0,1326,5,4,2,9
3,6,1000,3.0,5410,14,1,1,18
6,6,300,4.2,3953,10,1,0,6
6,4,400,5.0,8109,13,4,2,4
3,6,100,4.5,7569,31,4,1,24
1,0,400,4.5,2626,44,1,0,4
0,1,200,4.5,8345,41,0,2,18
4,4,500,4.5,363,33,0,2,16
0,5,400,3.0,6442,47,2,0,4
0,6,600,3.0,8681,23,2,0,9
3,3,700,4.5,6867,40,2,3,19
4,3,700,3.0,1796,27,4,0,1
5,3,1000,5.0,5571,4,5,3,6
0,1,300,4.0,4230,37,1,0,25
5,2,700,4.0,8893,31,0,2,4
1,0,700,3.0,6364,7,0,0,21
6,5,500,4.5,8131,19,2,2,1
1,7,200,4.7,3098,37,4,2,6
5,0,300,4.0,2435,8,1,2,8
6,5,100,3.0,435,37,5,3,20
5,3,100,4.2,2691,36,4,2,6
4,7,400,3.0,5358,5,2,1,8
3,6,700,3.0,452,47,1,3,19
2,7,700,4.5,3208,11,0,2,4
2,1,600,3.0,2447,29,2,3,18
4,5,600,5.0,6773,14,3,1,16
2,0,900,4.0,2255,28,5,3,4
6,7,1000,4.5,4592,13,1,3,17
5,1,500,4.7,5518,4,1,0,2
0,6,800,4.5,9951,16,5,2,18
2,6,800,4.2,4310,23,2,3,2
2,6,1000,4.5,834,21,2,2,9
1,2,200,4.5,6854,33,5,0,18
3,2,500,4.2,240,7,0,0,11
1,3,700,4.5,3312,48,4,2,20
0,0,400,4.0,4780,23,3,1,19
5,4,200,4.0,7373,37,1,3,0
1,6,200,3.5,9972,19,1,2,8
5,4,100,4.7,8078,24,0,3,14
1,7,600,4.5,1041,14,2,0,3
4,1,700,5.0,921,18,4,1,19
1,6,500,4.7,5040,29,5,2,19
0,1,900,4.0,443,21,1,3,18
2,7,500,4.0,4026,48,2,1,17
2,4,900,3.5,2335,13,5,3,26
0,4,800,3.0,2006,40,3,2,21
4,5,300,3.5,5716,1,3,2,10
1,0,500,3.0,7164,31,2,1,9
1,4,100,5.0,8120,49,5,0,13
6,2,500,3.0,5805,9,4,3,16
0,1,800,3.5,8729,12,0,2,0
2,4,200,3.5,1038,23,3,0,12
3,1,600,5.0,6604,20,4,3,21
1,3,700,4.7,677,28,4,2,17
1,1,700,4.7,6359,40,5,0,19
1,3,100,4.5,9826,10,3,3,25
1,6,500,4.5,7317,11,0,1,17
6,7,500,4.7,2250,17,4,1,24
4,7,800,3.0,4616,2,3,2,20
5,6,700,4.2,3461,40,4,1,23
0,4,1000,4.0,8346,34,3,3,13
3,4,800,5.0,8333,4,5,2,18
3,2,600,3.0,2509,15,5,0,21
0,2,400,4.7,9986,19,3,1,20
0,4,200,5.0,7842,42,2,3,4
5,7,800,3.0,7497,30,0,3,6
3,6,500,4.2,6504,24,1,3,19
1,5,200,4.0,7894,12,3,0,13
3,2,600,4.0,383,38,0,0,20
5,1,800,4.7,4661,38,3,3,16
1,1,800,4.5,2245,36,2,1,8
0,4,800,4.2,3722,40,3,1,9
4,2,900,4.0,3659,25,3,1,2
3,7,700,4.7,1268,9,2,2,2
6,2,700,3.0,2776,32,5,1,14
3,5,600,3.0,4688,1,0,2,21
3,3,800,3.0,2200,25,2,1,22
5,4,1000,3.5,3777,31,0,3,25
6,4,1000,4.0,5628,38,1,2,0
4,2,300,4.7,2458,6,1,3,18
4,4,700,4.2,3198,12,2,0,6
5,2,600,4.7,267,36,4,2,13
4,5,400,4.7,164,40,5,1,20
5,6,500,4.2,2762,5,3,3,6
5,2,200,5.0,9314,39,0,2,6
6,6,600,4.7,1057,9,5,2,13
6,7,900,5.0,3078,29,5,0,26
2,5,200,4.2,5288,2,1,2,19
2,3,200,4.5,2779,0,5,1,25
2,7,500,5.0,4039,19,2,2,13
0,6,700,4.0,2476,16,4,1,1
1,1,1000,3.5,3264,9,3,1,9
3,2,400,4.5,8800,1,5,1,17
4,7,500,5.0,9082,24,2,3,13
6,6,600,5.0,7896,11,3,0,18
6,4,800,4.5,3380,17,2,2,23
5,2,400,3.0,4886,28,5,0,17
0,1,900,3.5,474,29,4,1,16
1,6,600,3.5,8258,41,3,3,7
6,3,100,4.2,3391,21,2,2,11
0,4,900,4.7,2793,17,0,0,7
2,5,400,3.0,8362,17,4,0,10
4,7,500,4.2,7094,2,1,0,18
1,1,100,5.0,8564,15,0,2,13
2,4,400,3.0,2421,23,5,0,3
5,3,500,3.0,5670,37,3,3,26
2,2,800,3.0,8613,27,3,3,25
5,6,300,4.5,2037,18,4,2,2
5,5,700,4.5,2083,48,2,3,3
5,6,300,4.0,1998,32,0,0,21
1,3,200,3.5,1699,8,3,1,4
2,6,100,4.7,5227,41,2,3,15
6,0,900,4.7,8113,36,4,1,4
0,2,700,4.5,9864,26,5,1,20
5,0,900,5.0,7267,2,5,0,26
2,1,700,3.0,1893,28,2,3,21
0,0,600,5.0,5245,31,2,1,7
5,1,500,3.5,9224,6,0,2,20
0,3,1000,3.0,5444,44,4,0,18
1,2,600,4.7,7413,13,3,2,9
3,3,100,5.0,2538,35,0,2,5
3,0,600,3.5,3576,46,3,2,9
1,4,100,3.5,7819,41,4,2,18
6,0,600,3.5,2852,46,4,0,1
4,7,500,3.5,5662,35,0,1,16
6,0,100,4.7,1492,46,2,2,9
5,0,800,4.7,472,15,2,3,10
5,4,100,3.5,4543,23,2,0,4
1,7,1000,5.0,6151,3,0,1,24
5,2,800,4.7,2001,29,0,3,13
0,4,500,4.7,8271,30,2,3,13
0,4,700,3.0,8195,2,0,2,21
2,7,200,5.0,4299,37,5,0,3
4,5,400,4.2,3397,14,0,0,26
5,5,1000,4.7,7812,10,5,0,23
2,0,700,5.0,6397,32,2,3,1
6,1,500,3.0,5804,31,0,3,6
5,4,400,3.5,3772,23,5,3,18
2,7,500,3.5,6986,11,1,1,11
4,0,200,4.0,3333,27,5,1,21
4,0,500,4.2,3583,35,1,3,17
3,7,200,4.5,9647,35,0,1,23
4,5,700,4.2,2514,17,5,2,2
0,3,200,4.0,5128,22,2,1,13
6,2,1000,3.5,9850,33,5,0,13
2,1,900,4.0,4296,31,2,3,7
6,0,100,3.0,2458,46,4,3,4
5,1,900,5.0,9870,24,3,3,13
4,0,1000,4.5,4440,32,1,3,26
1,2,800,4.0,6522,13,5,2,5
3,7,1000,4.0,4737,19,2,1,20
0,1,900,4.5,1701,45,5,3,5
4,4,200,4.7,283,16,5,1,14
1,3,900,4.2,1544,19,1,1,17
1,4,100,3.5,5592,1,4,1,1
0,6,700,4.2,8610,20,3,3,20
3,2,1000,4.7,5098,44,4,1,21
5,6,100,3.0,3109,12,2,2,20
6,2,100,4.7,5582,48,3,1,9
2,7,600,3.5,8617,4,4,1,5
6,5,900,3.0,9957,10,2,2,15
5,0,400,4.5,3623,27,2,0,25
3,1,800,5.0,5141,44,5,2,17
0,1,200,4.7,6387,6,1,1,11
2,0,800,4.7,950,23,3,3,20
0,6,600,5.0,4325,37,2,0,18
3,6,500,4.0,3457,37,0,1,20
6,5,900,4.5,6864,21,4,3,7
2,3,800,4.2,4831,18,1,0,21
2,7,500,3.5,7130,27,1,0,8
6,4,900,4.0,6505,6,4,2,13
0,6,700,4.2,5403,18,2,3,24
6,5,400,4.7,3412,10,3,2,9
3,0,100,4.0,9973,7,5,1,8
4,1,400,4.2,6267,47,4,3,10
5,2,1000,4.5,2811,8,3,1,15
1,6,700,3.5,6906,10,1,1,24
6,7,900,4.7,4539,10,4,3,16
1,2,700,4.0,7167,41,0,1,9
1,3,800,3.5,62,34,0,3,13
0,6,300,4.0,2007,33,2,1,2
0,0,200,4.2,2960,1,0,0,19
2,2,900,4.7,8738,32,0,2,20
1,2,800,5.0,1816,31,3,1,16
6,4,400,3.5,6132,13,1,2,5
3,2,800,4.2,159,40,4,0,16
1,0,300,3.0,8851,10,2,1,17
2,7,400,4.7,2418,30,5,3,5
5,6,200,5.0,1057,35,2,2,20
1,7,900,3.0,1759,22,2,0,13
2,3,800,3.5,2299,7,3,2,6
2,2,700,4.0,2826,10,1,3,1
6,3,400,3.5,5741,42,2,2,17
4,7,600,5.0,6971,36,5,1,6
5,7,300,4.2,3579,6,0,1,0
6,5,200,4.2,7860,4,2,2,6
4,5,300,4.2,3169,37,5,2,2
4,7,1000,3.5,766,5,3,3,5
3,6,1000,3.5,5286,10,2,2,3
3,1,800,4.2,9298,1,1,3,24
5,0,500,4.7,5193,47,4,1,16
1,7,100,4.7,9051,20,1,1,1
2,6,700,4.7,220,19,3,2,19
1,7,800,4.0,8006,34,0,1,2
4,6,300,3.0,3737,0,1,0,5
3,1,1000,3.5,7405,1,0,0,14
5,5,200,4.5,3905,25,5,2,1
6,3,1000,4.5,4196,11,4,2,10
5,5,500,4.2,9953,20,4,3,14
2,1,500,3.0,8205,2,5,1,18
0,4,400,3.0,5563,0,2,0,1
1,0,200,3.0,1640,8,3,1,2
6,1,400,4.5,999,17,2,3,6
6,6,500,4.7,575,33,1,1,4
3,5,400,3.5,7091,23,0,2,6
1,1,600,5.0,2289,18,5,1,23
3,0,300,3.0,7865,11,4,1,26
1,2,400,4.0,5671,24,3,0,26
2,6,600,4.0,6276,18,2,1,18
2,3,700,3.0,2779,40,5,3,25
3,5,800,4.2,5357,48,2,2,0
4,3,500,4.5,8866,47,3,2,17
1,1,400,4.2,435,9,3,2,18
4,2,300,4.5,1492,37,0,3,7
5,1,900,3.0,1354,0,1,2,20
1,6,300,4.2,6489,30,0,3,20
5,3,800,4.5,5556,18,0,2,2
5,5,100,3.5,7343,37,2,2,21
3,6,200,3.5,5090,29,4,1,17
0,5,700,4.7,8548,36,0,2,4
1,1,800,3.0,6898,33,4,0,2
2,0,500,4.5,7563,28,4,3,9
0,0,900,3.5,7230,30,4,3,2
5,3,200,4.5,1822,36,2,0,6
2,2,100,3.5,8911,19,2,3,10
2,4,800,4.2,3652,21,3,1,5
6,1,100,4.2,6622,8,4,3,10
3,2,600,3.0,3950,19,0,3,25
6,1,400,4.5,3760,16,0,1,6
4,5,100,4.0,2912,26,3,1,10
5,5,900,4.0,8372,36,4,2,12
4,5,300,4.7,381,33,0,0,24
6,5,600,4.2,9038,10,3,2,6
4,3,500,4.0,393,36,3,1,20
3,6,500,4.2,9247,32,3,3,7
1,4,800,3.5,174,12,3,2,13
3,7,1000,4.2,5068,11,3,0,26
2,2,700,5.0,4986,14,2,1,0
5,6,300,4.2,5939,33,2,2,18
0,5,900,4.5,3032,14,2,2,6
5,1,400,4.5,3899,33,1,1,16
1,1,800,4.5,9555,33,5,2,14
5,4,600,3.0,4048,47,3,2,4
4,7,900,4.2,8005,46,4,0,4
5,4,200,3.0,5923,20,5,1,12
5,0,900,4.7,4462,30,0,3,26
4,1,400,3.5,2330,4,1,0,21
6,0,700,5.0,2451,34,1,2,22
4,6,600,5.0,4902,42,5,2,5
6,5,400,3.5,7108,34,2,3,12
2,0,300,3.0,190,42,1,3,22
1,0,200,4.0,8250,8,2,3,8
5,5,500,3.5,7665,4,3,2,3
4,2,400,4.0,2757,35,1,2,12
2,0,600,4.0,7091,14,1,1,24
4,1,300,5.0,550,33,2,0,6
5,0,200,4.2,7240,47,2,0,1
0,2,800,4.2,2923,17,5,1,21
5,3,600,3.5,6283,27,1,2,20
2,5,400,4.5,2443,24,4,0,4
6,4,700,4.5,1041,27,2,1,6
6,3,100,3.0,4845,45,0,3,13
0,3,500,3.5,7174,16,5,1,6
1,6,300,4.0,192,44,2,3,7
4,7,600,4.7,209,15,2,2,7
1,5,900,4.2,8288,22,2,2,0
5,4,500,4.7,6240,5,3,2,13
2,1,200,3.0,4908,30,0,3,4
6,4,1000,4.7,4577,10,0,3,14
0,6,500,3.5,9836,43,4,1,4
4,6,300,4.7,1602,35,4,2,9
6,1,400,4.5,7004,44,5,0,12
0,3,1000,4.5,9403,12,0,1,14
4,3,100,3.5,5678,24,0,0,12
6,3,900,4.7,6051,15,0,2,13
1,3,700,4.0,768,33,3,0,2
0,6,500,3.5,1133,42,5,1,21
1,7,100,4.5,5036,17,0,1,1
1,6,200,3.0,594,46,3,1,2
1,3,1000,3.0,7816,36,4,1,3
4,5,100,4.5,6328,7,5,1,9
5,3,400,4.0,6244,36,5,2,16
5,7,700,4.7,1265,49,0,0,7
0,6,100,3.0,2159,44,3,3,2
0,3,800,4.2,9819,38,5,1,13
4,3,600,5.0,9872,16,2,1,1
1,1,900,4.7,3162,34,0,1,6
4,3,100,4.2,9081,11,2,1,22
3,7,400,5.0,399,38,0,0,13
4,6,900,4.7,6469,49,2,2,1
6,5,200,4.0,290,48,5,3,5
1,0,500,3.5,681,31,5,2,26
0,2,1000,3.5,9660,39,2,2,8
4,0,600,3.0,1241,29,0,0,8
3,0,400,3.0,2270,12,2,2,20
3,7,500,4.7,9582,36,2,0,4
6,1,900,3.5,3417,44,0,3,16
3,1,400,4.0,1374,1,1,0,18
0,4,900,5.0,7176,8,5,2,2
0,2,100,4.0,1628,25,3,0,18
5,3,900,3.5,5208,44,4,3,2
3,7,600,4.2,5853,46,5,1,23
4,4,900,3.5,7338,29,2,1,4
0,2,400,4.7,9827,29,1,1,8
4,7,300,3.5,9344,16,5,0,21
5,0,300,3.0,936,17,2,3,25
1,4,500,4.2,7935,3,4,0,3
5,5,300,4.2,1037,27,5,2,8
4,5,600,4.0,9314,43,4,0,13
5,2,500,4.0,3163,30,4,2,1
5,4,600,4.0,7540,33,0,0,4
6,4,300,3.0,7256,34,4,1,6
1,6,500,5.0,3654,32,2,2,7
6,1,600,4.2,8690,2,3,1,18
4,5,400,4.0,942,24,3,1,15
4,1,100,4.5,3548,42,0,1,0
2,1,100,4.5,5455,45,1,1,26
0,5,600,4.0,1159,15,3,3,23
4,5,100,5.0,9037,38,3,3,20
5,0,400,4.5,6101,12,4,0,8
0,1,400,4.0,9699,19,1,2,6
4,2,100,4.7,5886,29,4,2,4
0,0,700,4.0,5957,36,5,1,20
5,6,1000,4.5,5140,11,3,0,4
1,0,900,5.0,4569,13,5,1,1
1,6,300,3.0,1621,34,1,2,1
3,7,200,4.7,5784,43,5,1,6
0,2,300,3.0,6774,33,0,1,1
3,5,800,4.7,7396,30,1,2,11
2,4,700,4.2,2814,33,2,0,25
6,3,700,5.0,2207,36,5,0,16
5,1,200,5.0,8577,34,5,1,1
2,1,1000,5.0,7401,29,4,3,25
6,6,600,4.7,9727,19,1,0,21
5,1,500,3.0,4487,15,1,3,4
6,2,400,3.0,7516,10,1,1,4
6,0,100,4.5,8761,10,5,2,9
3,1,1000,4.5,4962,19,4,2,1
0,3,200,4.0,4790,10,1,3,14
2,6,800,3.5,6581,48,1,0,16
5,1,1000,4.7,5922,43,2,0,4
4,4,1000,3.5,7547,28,2,3,8
1,7,100,4.2,3624,48,2,1,20
4,6,100,4.5,3897,15,2,1,10
3,6,100,4.7,7658,20,4,2,12
1,3,300,4.7,415,41,2,2,12
1,3,500,4.2,2606,15,3,3,16
5,5,1000,3.0,7473,45,5,3,23
6,1,900,4.5,6893,24,1,2,21
1,0,900,4.2,8472,5,4,3,22
0,7,500,4.7,4047,1,3,2,24
3,5,1000,4.0,6305,20,0,1,10
5,6,300,4.0,2562,27,1,2,12
0,2,400,4.0,2901,45,5,0,17
0,3,200,3.5,1562,14,0,0,16
6,1,900,4.2,6005,16,4,1,2
4,5,600,4.0,8523,28,3,1,9
6,7,800,4.7,9936,45,2,3,8
5,2,100,4.0,7622,29,3,0,7
5,0,400,4.0,4465,7,0,0,13
4,0,200,5.0,2292,33,5,2,9
5,4,400,5.0,3065,41,1,3,7
2,1,700,4.7,8309,36,3,3,17
3,0,300,5.0,9414,41,4,0,13
2,4,200,4.7,4784,15,4,2,17
5,6,100,3.0,7759,6,0,2,14
5,0,300,4.5,9318,5,3,2,17
1,2,600,3.5,2436,1,4,1,26
6,4,300,3.5,5260,15,5,1,7
4,5,1000,3.0,7477,18,4,2,0
5,4,200,3.5,4540,7,5,3,4
4,6,600,4.2,268,25,4,3,9
5,1,900,3.0,1080,37,5,2,12
6,5,800,5.0,3555,0,0,2,2
3,6,200,5.0,9983,10,0,1,8
4,1,1000,5.0,8931,1,2,3,8
5,6,300,4.5,9225,39,4,1,23
0,7,100,3.5,3487,5,4,3,3
1,4,300,4.2,1939,30,1,0,11
6,7,100,5.0,5039,48,1,2,26
1,0,600,4.0,7956,22,0,2,13
5,3,900,4.7,8395,42,3,1,21
4,7,500,4.5,9562,3,4,2,6
0,4,400,3.5,3533,21,4,2,25
3,5,200,3.0,3726,19,0,1,17
5,3,200,4.5,6478,0,5,2,18
4,0,800,5.0,8092,1,3,0,18
6,5,400,4.2,9684,33,5,2,8
4,7,800,4.5,8546,20,4,1,14
4,5,200,3.5,5660,46,2,1,20
6,7,1000,3.5,846,42,2,1,24
3,0,900,3.5,3332,29,5,0,19
5,5,600,4.7,8082,49,0,0,9
0,4,300,3.0,9752,9,3,0,6
3,4,300,3.5,9628,0,3,3,4
0,6,1000,4.2,1145,11,3,1,15
1,5,700,4.7,6140,24,1,1,20
0,2,400,3.0,2564,4,3,3,8
6,6,800,4.2,2512,37,2,2,18
0,2,200,4.0,6905,10,2,3,19
3,5,100,4.5,5028,29,2,0,6
5,1,200,4.2,3212,46,3,1,21
1,7,700,4.0,2500,34,5,3,17
4,7,600,4.5,854,19,0,0,20
2,4,600,4.0,4142,34,1,0,2
4,5,800,3.5,5803,38,3,2,21
5,7,1000,3.5,5031,22,3,0,21
0,7,800,3.0,5634,8,3,3,17
5,3,500,3.5,3630,8,4,1,18
1,1,700,4.7,7678,45,0,1,2
5,3,600,3.0,4877,36,5,3,5
4,7,700,4.5,9885,22,2,0,7
6,2,800,5.0,9371,34,4,0,0
2,6,300,4.5,4862,43,4,0,9
3,3,500,4.5,6844,37,5,1,4
6,1,100,3.5,7470,44,4,2,2
3,2,1000,4.2,5876,26,1,3,20
0,3,500,4.7,321,12,2,0,20
4,6,900,4.5,1010,34,3,3,2
6,5,600,4.7,5577,3,5,0,6
4,5,600,4.2,8225,33,5,0,2
3,2,700,3.5,6194,10,4,2,26
0,1,200,3.5,7647,3,3,0,14
4,5,800,4.2,8380,15,2,3,8
6,5,100,5.0,4129,2,5,2,6
5,5,900,5.0,6574,33,4,2,3
2,2,800,3.5,7556,33,0,1,25
2,4,200,4.7,9167,11,5,1,17
1,0,200,4.5,4134,17,3,0,21
3,2,800,4.0,8760,48,3,0,4
1,6,100,4.0,1853,41,2,2,1
0,6,100,4.7,2855,28,3,0,13
1,4,300,3.0,2191,40,3,3,23
5,4,600,3.0,3458,7,1,1,22
0,1,800,3.5,4698,12,0,2,6
4,2,300,5.0,7436,43,1,1,1
3,0,900,4.7,4751,44,3,0,6
1,4,300,4.7,5792,41,2,3,3
4,4,500,5.0,3617,39,0,0,18
0,0,700,3.0,9034,23,2,3,22
3,4,100,4.0,7499,23,0,2,13
6,0,100,5.0,6177,37,0,3,7
0,0,1000,4.5,6397,23,4,3,1
1,2,200,4.5,6993,34,5,2,18
5,1,400,4.2,198,48,4,3,13
1,0,600,4.5,6005,48,1,0,1
6,3,900,4.0,6571,7,5,3,2
3,1,400,4.5,7771,21,0,1,4
2,1,100,4.0,366,23,1,3,1
1,6,400,3.5,5218,48,1,3,24
0,0,1000,3.5,2474,24,2,2,22
0,4,200,4.2,9148,13,2,1,2
0,1,500,3.0,8574,4,3,3,13
3,1,700,5.0,9421,1,5,3,9
6,4,100,3.0,1805,5,3,3,20
3,4,100,4.5,6029,39,5,0,19
3,3,300,4.0,3009,2,1,1,20
2,0,300,4.2,3393,29,1,2,0
5,4,800,4.7,5387,33,0,3,8
0,4,800,4.2,8242,43,2,0,15
2,7,400,3.5,1298,47,5,0,6
2,0,800,4.2,2937,5,4,1,20
1,7,300,3.0,6003,43,4,2,21
5,4,400,5.0,3628,11,4,1,5
0,3,600,3.0,9268,23,3,3,21
4,0,900,5.0,3743,10,4,0,20
6,3,200,4.5,2898,0,3,3,15
2,2,100,4.2,888,11,2,3,20
4,1,700,5.0,373,23,5,1,13
4,6,300,4.7,870,31,0,1,16
5,5,700,4.5,4567,15,4,3,23
3,6,1000,4.5,8465,42,0,3,13
1,3,300,5.0,8370,22,1,3,15
0,4,200,4.7,7745,49,1,1,1
3,1,300,3.5,9176,48,5,3,4
6,0,800,5.0,5173,27,4,2,2
3,1,400,4.5,6080,9,3,3,20
3,5,100,4.2,6855,5,0,2,13
5,4,400,3.5,2758,40,5,2,18
0,3,300,4.2,1229,17,0,1,13
3,5,800,4.0,6236,6,3,1,20
3,2,700,5.0,429,40,4,3,3
1,0,100,4.5,9237,47,0,0,21
5,7,200,5.0,8337,44,4,0,19
5,1,300,4.5,5827,27,3,0,14
0,6,800,3.0,1984,41,2,1,6
5,2,600,4.2,8354,33,4,2,10
4,6,1000,5.0,2991,33,4,3,12
1,4,700,4.5,8300,43,2,1,2
2,0,300,4.7,5103,3,1,1,20
6,7,300,4.7,6732,27,5,3,11
2,0,700,4.7,3176,13,5,3,18
3,2,100,4.7,4514,18,0,3,13
1,7,900,5.0,2612,10,1,3,8
5,7,500,3.5,1415,40,4,0,0
4,7,300,4.7,5374,36,4,2,5
3,2,700,4.5,6043,38,2,2,6
6,7,300,4.7,3599,11,5,3,21
0,5,300,3.5,3899,14,3,0,4
1,4,900,4.5,4571,43,1,3,15
6,2,700,4.7,5209,42,1,2,24
4,5,400,4.0,7214,21,0,0,20
3,5,900,4.2,5653,18,1,1,0
2,4,100,4.0,1471,23,1,2,24
2,0,600,4.7,8701,9,5,3,23
4,4,1000,3.0,2229,42,4,2,0
3,6,500,5.0,8784,29,0,0,24
0,2,900,4.0,8190,26,2,2,0
0,0,600,3.0,8213,21,5,0,13
1,5,100,4.0,2506,1,2,1,4
5,7,900,4.2,3271,35,3,2,22
5,3,100,4.2,9855,18,5,2,20
6,3,100,4.5,2665,19,1,2,12
5,4,200,4.0,8583,31,5,3,4
6,7,700,3.5,456,15,0,3,12
3,0,1000,4.2,4215,5,4,0,17
1,1,900,5.0,1775,46,5,2,13
6,5,500,5.0,7046,0,0,0,13
6,1,600,3.5,255,16,4,0,3
6,4,300,3.0,6046,29,2,1,5
0,6,100,3.5,7508,11,4,2,18
4,6,900,4.5,409,35,3,1,4
1,4,700,3.0,4768,38,3,2,21
3,7,700,5.0,8887,14,4,2,23
6,2,1000,4.5,1605,7,5,2,20
2,2,700,3.5,5210,36,2,0,6
3,4,700,5.0,2563,35,3,0,19
2,5,800,3.5,5221,49,0,3,18
4,1,800,4.5,1741,6,1,2,22
3,1,900,4.2,2566,45,1,3,21
4,7,800,3.0,4806,46,0,2,13
5,4,300,4.7,1542,14,4,0,19
5,2,900,4.7,4550,20,5,0,16
3,5,900,4.2,6030,7,0,3,12
1,4,800,4.0,7230,14,4,0,0
3,5,300,5.0,2150,42,0,3,13
5,5,100,4.0,6194,23,4,2,3
0,5,900,3.5,6973,37,2,2,6
5,6,1000,3.0,4345,33,2,3,13
2,4,400,4.0,4225,35,2,2,3
4,6,800,4.2,6497,24,2,3,3
1,3,200,4.5,4098,22,1,1,1
2,4,100,4.5,576,35,2,1,1
0,6,100,5.0,5535,21,5,1,4
6,6,300,4.7,4176,6,2,1,22
1,5,200,4.7,397,11,5,2,2
4,3,1000,3.5,9387,10,2,3,23
0,1,800,4.5,5070,28,4,3,9
0,6,800,4.5,2910,4,5,2,12
0,2,1000,5.0,4061,29,4,1,11
5,3,900,3.5,2418,14,5,0,25
5,0,500,4.2,6064,27,1,2,25
3,6,900,3.0,7497,4,3,3,4
3,4,600,4.2,7707,0,3,1,3
3,0,200,4.0,3360,31,4,0,10
6,4,400,4.7,5216,24,0,0,20
0,5,1000,4.5,7725,32,1,0,17
5,3,300,4.5,5063,10,1,0,13
3,6,800,3.5,9519,17,4,3,19
4,2,300,3.0,6591,43,2,0,18
4,2,700,4.2,1090,41,4,0,2
3,5,400,4.2,8354,15,1,3,25
5,6,500,5.0,2042,48,4,1,0
5,4,300,4.2,3973,10,3,1,11
3,6,900,4.5,1322,24,3,3,3
4,4,100,4.0,124,1,1,3,10
4,2,700,4.7,4414,19,5,1,0
2,3,600,3.5,5543,45,1,0,10
4,2,1000,3.5,8753,38,4,1,8
2,3,700,4.0,9902,3,4,1,6
5,4,800,3.0,3540,40,3,0,24
2,0,500,5.0,6737,44,4,2,16
6,0,1000,4.5,1517,34,3,2,24
3,4,800,3.0,4117,31,3,0,14
2,7,700,3.5,475,35,0,3,9
3,1,100,5.0,2393,13,1,2,21
3,3,800,4.5,9666,15,0,2,24
4,4,900,4.7,6850,14,5,2,11
0,0,800,4.7,7824,27,0,1,9
1,7,300,5.0,3286,11,4,3,4
3,3,700,4.2,7023,18,4,2,15
0,3,200,4.7,6421,39,3,2,21
3,7,600,3.5,9170,2,3,0,24
4,2,100,5.0,8533,6,4,1,4
3,5,300,5.0,129,42,2,1,4
2,4,700,3.5,5207,34,4,3,13
4,6,300,4.5,7669,10,2,3,15
5,6,600,4.2,7574,9,3,1,18
2,5,900,3.5,3964,22,0,1,1
5,5,300,3.0,834,12,0,3,23
1,6,800,3.5,8854,1,0,3,7
1,1,400,4.2,3881,34,1,3,19
1,7,300,4.0,192,19,0,0,20
4,2,700,3.5,618,30,4,3,9
4,5,100,4.0,1540,36,2,1,20
5,5,600,5.0,9552,43,1,1,4
0,4,900,4.2,7580,10,1,3,15
6,1,200,3.5,7552,15,1,1,16
6,3,500,4.2,733,26,2,0,21
6,6,100,5.0,4438,0,2,1,1
1,1,800,3.0,5808,28,0,3,12
0,7,500,4.5,871,37,1,0,6
2,2,200,3.5,4382,18,1,1,16
1,6,200,5.0,2403,36,0,1,13
4,6,100,5.0,9497,33,4,0,12
2,1,1000,4.7,3172,16,5,0,9
0,7,200,5.0,7881,12,0,1,17
3,6,100,3.5,3365,41,2,3,21
0,6,100,3.0,6046,46,3,1,20
1,2,700,4.0,8145,22,3,3,2
4,4,1000,4.0,4359,12,2,1,4
6,5,700,5.0,2134,7,2,3,25
6,7,800,3.0,5649,31,5,1,4
0,6,100,3.5,3004,40,1,2,17
4,0,300,3.0,7142,11,2,1,20
0,3,700,4.5,6340,10,5,2,9
4,4,700,3.5,1338,5,4,1,3
2,7,1000,4.5,5645,6,3,1,21
0,0,600,4.5,2765,10,3,3,8
0,7,1000,5.0,4856,15,3,3,17
0,6,400,4.0,3286,14,2,0,24
0,4,100,3.0,981,39,5,0,4
1,6,900,4.2,8052,1,5,3,13
5,6,800,4.7,6913,39,2,3,18
6,2,200,3.0,1826,37,3,3,4
6,4,1000,4.0,7872,18,5,0,2
5,3,600,4.7,6279,42,0,1,26
1,0,100,4.0,4563,34,3,1,3
